City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Carrollton,US,2021-12-04 18:06:43,32.9537,-96.8903,73.8,83,90,1.01,overcast clouds
526,Manta,EC,2021-12-04 18:09:49,-0.95,-80.7333,78.58,73,75,8.05,broken clouds
527,Mandal,IN,2021-12-04 18:09:49,25.45,74.5667,64.81,60,0,4.72,clear sky
528,York,US,2021-12-04 18:06:14,40.1254,-77.0,55.44,51,1,8.05,clear sky
529,Tessalit,ML,2021-12-04 18:09:50,20.1986,1.0114,74.12,14,49,10.78,scattered clouds
530,Amapa,BR,2021-12-04 18:09:50,1.0,-52.0,79.79,91,99,2.95,overcast clouds
531,Zalantun,CN,2021-12-04 18:09:51,48.0,122.7167,13.19,89,4,2.66,clear sky
532,Trat,TH,2021-12-04 18:09:51,12.5,102.5,66.16,78,91,8.28,overcast clouds
533,Huicungo,PE,2021-12-04 18:09:51,-7.2833,-76.8,91.65,59,40,5.75,scattered clouds
534,Rawson,AR,2021-12-04 18:09:52,-43.3002,-65.1023,81.99,20,0,9.98,clear sky
535,Altamira,BR,2021-12-04 18:09:52,-3.2033,-52.2064,85.08,68,96,3.67,moderate rain
536,Poli,TZ,2021-12-04 18:09:53,-3.3333,36.8,62.98,81,93,4.21,light rain
537,Nyurba,RU,2021-12-04 18:09:53,63.2842,118.3319,17.71,80,100,10.38,overcast clouds
538,Am Timan,TD,2021-12-04 18:09:54,11.0297,20.2827,85.42,21,5,4.92,clear sky
539,Terrace,CA,2021-12-04 18:09:54,54.5163,-128.6035,34.43,96,100,2.28,light rain
540,Lucapa,AO,2021-12-04 18:09:54,-8.4192,20.7447,68.16,94,89,2.75,light rain
541,Flexeiras,BR,2021-12-04 18:09:55,-9.1975,-35.7808,85.77,64,95,10.54,overcast clouds
542,Satipo,PE,2021-12-04 18:09:55,-11.2522,-74.6386,83.79,63,100,0.72,overcast clouds
543,Port Hawkesbury,CA,2021-12-04 18:09:56,45.6169,-61.3485,27.91,81,93,10.0,overcast clouds
544,Taoudenni,ML,2021-12-04 18:09:56,22.6783,-3.9836,66.58,20,36,11.74,scattered clouds
545,Carroll,US,2021-12-04 18:09:57,39.5501,-77.0164,56.44,48,1,4.0,clear sky
546,Novikovo,RU,2021-12-04 18:09:57,51.1537,37.8879,28.53,84,88,1.81,overcast clouds
547,West Bay,KY,2021-12-04 18:09:57,19.3667,-81.4167,84.27,77,20,3.0,few clouds
548,Mirnyy,RU,2021-12-04 18:10:58,62.5353,113.9611,11.84,89,94,10.4,overcast clouds
549,Maumere,ID,2021-12-04 18:10:58,-8.6199,122.2111,80.82,79,100,7.05,light rain
550,Tezu,IN,2021-12-04 18:10:59,27.9167,96.1667,64.98,56,77,4.18,broken clouds
551,Nakambala,ZM,2021-12-04 18:10:59,-15.8324,27.7799,85.96,23,57,7.61,broken clouds
552,Qena,EG,2021-12-04 18:10:59,26.1615,32.7183,70.45,23,59,4.65,broken clouds
553,Padre Bernardo,BR,2021-12-04 18:11:00,-15.35,-48.5,81.32,65,29,2.82,scattered clouds
554,Chimoio,MZ,2021-12-04 18:11:00,-19.1164,33.4833,80.46,41,20,12.66,few clouds
555,Phuket,TH,2021-12-04 18:11:00,8.0,98.25,77.22,73,75,5.75,broken clouds
556,Naze,JP,2021-12-04 18:11:01,28.3667,129.4833,58.35,60,87,16.55,overcast clouds
557,Kabinda,CD,2021-12-04 18:11:01,-6.1333,24.4833,71.69,80,61,3.29,broken clouds
558,Caravelas,BR,2021-12-04 18:11:02,-17.7125,-39.2481,79.45,72,40,10.87,light rain
559,Mwingi,KE,2021-12-04 18:11:02,-0.9344,38.0601,65.62,92,45,1.05,scattered clouds
560,Lenoir City,US,2021-12-04 18:11:03,35.7973,-84.256,70.56,74,99,1.01,overcast clouds
561,Ovalle,CL,2021-12-04 18:11:03,-30.5983,-71.2003,88.83,23,1,11.83,clear sky
562,Herzberg,DE,2021-12-04 18:11:03,51.6869,13.2202,36.16,93,75,8.05,broken clouds
563,Monrovia,LR,2021-12-04 18:06:52,6.3005,-10.7969,85.77,75,61,9.91,broken clouds
564,Barra Da Estiva,BR,2021-12-04 18:11:04,-13.6261,-41.3269,72.91,67,70,8.61,broken clouds
565,Buchach,UA,2021-12-04 18:11:04,49.0625,25.388,30.34,70,63,5.21,broken clouds
566,La Asuncion,VE,2021-12-04 18:11:05,11.0333,-63.8628,82.24,69,46,15.12,scattered clouds
567,Muros,ES,2021-12-04 18:11:05,42.7762,-9.0603,54.23,81,78,11.41,broken clouds
568,Nushki,PK,2021-12-04 18:11:06,29.5542,66.0215,54.61,70,64,4.5,broken clouds
569,Marsh Harbour,BS,2021-12-04 18:11:06,26.5412,-77.0636,75.42,65,2,11.39,clear sky
570,Puerto Plata,DO,2021-12-04 18:11:07,19.7934,-70.6884,83.16,83,40,11.5,scattered clouds
571,Guacui,BR,2021-12-04 18:11:07,-20.7756,-41.6794,72.59,83,73,4.16,broken clouds
572,Hami,CN,2021-12-04 18:11:08,42.8,93.45,26.42,57,61,1.72,broken clouds
573,Carndonagh,IE,2021-12-04 18:11:08,55.25,-7.2667,42.49,73,53,20.65,broken clouds
574,Dhidhdhoo,MV,2021-12-04 18:11:08,6.8833,73.1,82.11,74,12,6.8,few clouds
575,Juneau,US,2021-12-04 18:11:04,58.3019,-134.4197,24.85,100,82,4.65,broken clouds
576,Bridlington,GB,2021-12-04 18:11:09,54.0831,-0.1919,40.93,91,79,19.62,light rain
577,Bol,TD,2021-12-04 18:11:09,13.4586,14.7147,80.46,43,0,9.78,clear sky
578,Ayr,GB,2021-12-04 18:11:10,55.4627,-4.6339,42.78,75,20,16.11,few clouds
579,Verkh-Usugli,RU,2021-12-04 18:11:10,52.7,115.1667,17.33,87,100,4.29,overcast clouds
580,Byron Bay,AU,2021-12-04 18:11:11,-28.65,153.6167,68.05,89,75,7.47,broken clouds
581,Havre,FR,2021-12-04 18:11:11,49.5833,0.3333,43.2,67,68,18.07,broken clouds
582,Yelan-Kolenovskiy,RU,2021-12-04 18:11:11,51.1632,41.151,32.54,80,100,5.32,overcast clouds
583,Davidson,US,2021-12-04 18:11:12,36.1501,-86.7833,61.72,83,90,3.0,overcast clouds
584,Weligama,LK,2021-12-04 18:11:12,5.9667,80.4167,77.47,88,50,4.7,scattered clouds
585,Yeovil,GB,2021-12-04 18:11:13,50.9416,-2.6321,43.36,86,11,4.0,few clouds
586,Misratah,LY,2021-12-04 18:11:13,32.3754,15.0925,61.86,64,77,22.91,broken clouds
587,Talara,PE,2021-12-04 18:11:13,-4.5772,-81.2719,77.76,65,0,18.41,clear sky
588,Pacific Grove,US,2021-12-04 18:11:14,36.6177,-121.9166,54.52,82,90,1.01,overcast clouds
589,Fort Nelson,CA,2021-12-04 18:11:14,58.8053,-122.7002,-13.88,97,95,0.63,overcast clouds
590,Waitara,NZ,2021-12-04 18:11:15,-38.925,174.25,64.72,90,100,11.18,overcast clouds
591,Albion,US,2021-12-04 18:06:43,42.2431,-84.753,44.31,36,1,11.5,clear sky
592,Catamarca,AR,2021-12-04 18:11:15,-28.4696,-65.7852,78.78,62,98,3.0,overcast clouds
593,Okhotsk,RU,2021-12-04 18:11:16,59.3833,143.3,-22.83,90,47,13.65,scattered clouds
594,Nemuro,JP,2021-12-04 18:11:16,43.3236,145.575,32.9,63,84,16.46,broken clouds
595,Savannah Bight,HN,2021-12-04 18:11:16,16.45,-85.85,82.0,71,77,9.51,broken clouds
596,Tateyama,JP,2021-12-04 18:11:17,34.9833,139.8667,48.22,56,3,13.56,clear sky
597,Baijiantan,CN,2021-12-04 18:12:17,45.6333,85.1833,30.97,59,100,1.34,overcast clouds
598,Ratnagiri,IN,2021-12-04 18:12:18,16.9833,73.3,76.51,80,22,2.57,few clouds
599,Bara,NG,2021-12-04 18:12:18,10.3744,10.7288,82.04,25,39,7.61,scattered clouds
600,Halifax,CA,2021-12-04 18:11:54,44.6453,-63.5724,33.22,53,41,4.0,scattered clouds
601,Poum,NC,2021-12-04 18:12:19,-20.2333,164.0167,79.25,76,5,10.8,clear sky
602,Labuan,MY,2021-12-04 18:12:19,5.2767,115.2417,77.16,75,100,2.62,overcast clouds
603,Harper,LR,2021-12-04 18:12:20,4.375,-7.7169,81.21,78,53,9.4,broken clouds
604,Bad Salzungen,DE,2021-12-04 18:12:20,50.8167,10.2333,40.21,88,100,1.01,overcast clouds
605,Kiruna,SE,2021-12-04 18:12:21,67.8557,20.2251,0.52,92,90,2.3,light snow
606,Sept-Iles,CA,2021-12-04 18:09:02,50.2001,-66.3821,24.06,64,9,8.99,clear sky
607,Makakilo City,US,2021-12-04 18:12:21,21.3469,-158.0858,65.28,82,90,5.75,overcast clouds
608,Trincomalee,LK,2021-12-04 18:12:22,8.5711,81.2335,79.54,76,1,3.78,clear sky
609,Vikesa,NO,2021-12-04 18:12:22,58.6376,6.0913,38.3,70,100,22.53,overcast clouds
610,Bambanglipuro,ID,2021-12-04 18:12:23,-7.95,110.2833,63.61,88,100,6.6,overcast clouds
611,Togur,RU,2021-12-04 18:12:23,58.3631,82.8265,17.11,93,79,8.75,broken clouds
612,Buriti Alegre,BR,2021-12-04 18:12:23,-18.14,-49.0403,86.23,45,43,5.79,scattered clouds
613,Honiara,SB,2021-12-04 18:12:24,-9.4333,159.95,77.67,87,46,3.15,scattered clouds
614,Ucluelet,CA,2021-12-04 18:12:24,48.9329,-125.5528,38.08,91,100,3.06,overcast clouds
615,Le Port,RE,2021-12-04 18:12:25,-20.9373,55.2919,80.6,82,44,5.99,scattered clouds
616,Pa Daet,TH,2021-12-04 18:12:25,19.5049,99.9924,56.16,83,39,2.04,scattered clouds
617,Kurchum,KZ,2021-12-04 18:12:25,48.5722,83.6542,13.41,86,20,3.33,few clouds
618,Polovinnoye,RU,2021-12-04 18:12:26,54.7914,65.9864,31.41,90,96,14.88,overcast clouds
619,Khorramshahr,IR,2021-12-04 18:12:26,30.4397,48.1664,46.35,24,96,7.58,overcast clouds
620,Demidov,RU,2021-12-04 18:12:27,55.2706,31.515,27.01,92,98,6.33,overcast clouds
621,Palotina,BR,2021-12-04 18:12:27,-24.2839,-53.84,95.25,39,7,6.2,clear sky
622,Nautla,MX,2021-12-04 18:12:28,20.2167,-96.7833,78.08,74,6,4.74,clear sky
623,Davila,PH,2021-12-04 18:12:28,18.4726,120.5763,73.2,78,97,24.05,overcast clouds
624,Osypenko,UA,2021-12-04 18:12:28,46.9136,36.8253,36.84,90,100,18.16,overcast clouds
625,Theunissen,ZA,2021-12-04 18:12:29,-28.411,26.7011,59.41,94,99,6.71,light rain
626,Adelaide,AU,2021-12-04 18:07:58,-34.9333,138.6,58.21,76,20,1.99,few clouds
627,Galveston,US,2021-12-04 18:11:21,29.3669,-94.9669,81.01,84,20,7.0,few clouds
628,Bahia Blanca,AR,2021-12-04 18:07:49,-38.7196,-62.2724,68.65,33,90,5.32,overcast clouds
629,Stutterheim,ZA,2021-12-04 18:12:30,-32.5708,27.424,57.83,98,100,6.24,light rain
630,Mitchell,US,2021-12-04 18:12:30,43.7094,-98.0298,38.1,45,90,8.99,overcast clouds
631,Sao Felix Do Xingu,BR,2021-12-04 18:12:30,-6.6447,-51.995,82.81,77,100,2.89,overcast clouds
632,San Francisco,US,2021-12-04 18:10:53,37.7749,-122.4194,56.68,83,90,1.99,overcast clouds
633,Wattegama,LK,2021-12-04 18:12:31,6.7989,81.4808,74.28,93,10,1.14,clear sky
634,Paamiut,GL,2021-12-04 18:12:31,61.994,-49.6678,37.08,82,93,37.6,light rain
635,Waddan,LY,2021-12-04 18:12:32,29.1614,16.139,53.82,49,0,8.03,clear sky
636,Qasigiannguit,GL,2021-12-04 18:12:32,68.8193,-51.1922,35.85,51,100,37.29,overcast clouds
637,Acari,PE,2021-12-04 18:12:33,-15.4311,-74.6158,82.11,50,87,11.14,overcast clouds
638,Nogliki,RU,2021-12-04 18:12:33,51.8333,143.1667,-4.79,95,29,11.3,scattered clouds
639,Wasilla,US,2021-12-04 18:12:33,61.5814,-149.4394,9.73,71,1,1.99,fog
640,Carahue,CL,2021-12-04 18:12:34,-38.7,-73.1667,79.0,33,0,9.26,clear sky
641,Northam,GB,2021-12-04 18:12:34,51.0333,-4.2167,45.39,74,69,25.57,broken clouds
642,La Rioja,ES,2021-12-04 18:12:35,42.25,-2.5,45.48,91,85,4.27,overcast clouds
643,Ishigaki,JP,2021-12-04 18:12:35,24.3448,124.1572,69.08,62,100,18.86,overcast clouds
644,Havre-Saint-Pierre,CA,2021-12-04 18:13:36,50.2334,-63.5986,27.19,47,41,24.81,scattered clouds
645,Bilibino,RU,2021-12-04 18:13:36,68.0546,166.4372,-39.3,100,98,4.36,overcast clouds
646,Kruisfontein,ZA,2021-12-04 18:13:36,-34.0033,24.7314,60.89,95,100,16.89,light rain
647,Itarema,BR,2021-12-04 18:13:37,-2.9248,-39.9167,86.59,60,78,16.58,broken clouds
648,Lexington,US,2021-12-04 18:11:58,37.9887,-84.4777,54.72,50,1,4.0,clear sky
649,Rabo De Peixe,PT,2021-12-04 18:13:37,37.8,-25.5833,67.28,99,40,6.91,scattered clouds
650,Brooks,CA,2021-12-04 18:13:38,50.5834,-111.8851,28.02,90,100,10.09,snow
651,Benghazi,LY,2021-12-04 18:13:38,32.1167,20.0667,64.42,56,64,22.12,broken clouds
652,Comodoro Rivadavia,AR,2021-12-04 18:13:39,-45.8667,-67.5,75.06,20,0,17.27,clear sky
653,Isabela,PH,2021-12-04 18:13:39,6.7085,121.9711,79.25,80,91,2.84,overcast clouds
654,Shitkino,RU,2021-12-04 18:13:39,56.3703,98.3543,25.86,90,100,14.83,light snow
655,Coos Bay,US,2021-12-04 18:13:40,43.3665,-124.2179,51.93,93,90,8.05,overcast clouds
656,Ranot,TH,2021-12-04 18:13:40,7.7777,100.3213,78.57,80,68,10.36,broken clouds
657,Jining,CN,2021-12-04 18:13:41,35.405,116.5814,40.89,52,2,6.33,clear sky
658,Iqaluit,CA,2021-12-04 18:13:41,63.7506,-68.5145,2.93,77,90,24.0,light snow
659,Pauini,BR,2021-12-04 18:13:41,-7.7136,-66.9764,92.41,48,74,3.38,broken clouds
660,Saint-Francois,FR,2021-12-04 18:13:42,46.4154,3.9054,42.48,86,90,12.66,overcast clouds
661,Bundaberg,AU,2021-12-04 18:13:42,-24.85,152.35,70.21,92,40,1.01,moderate rain
662,Usinsk,RU,2021-12-04 18:13:43,65.9939,57.5281,-12.46,87,29,12.77,scattered clouds
663,Polewali,ID,2021-12-04 18:13:43,-3.4324,119.3435,77.14,91,100,3.15,overcast clouds
664,Christchurch,NZ,2021-12-04 18:10:27,-43.5333,172.6333,68.95,63,93,1.99,overcast clouds
665,Lodwar,KE,2021-12-04 18:13:44,3.1191,35.5973,85.73,44,57,19.28,broken clouds
666,Challakere,IN,2021-12-04 18:13:44,14.3167,76.65,73.58,81,65,10.45,broken clouds
667,Dumai,ID,2021-12-04 18:13:45,1.6833,101.45,74.37,96,99,0.36,overcast clouds
668,Cotacachi,EC,2021-12-04 18:13:45,0.3,-78.2667,72.95,77,81,4.03,light rain
669,Rio Grande,BR,2021-12-04 18:13:45,-32.035,-52.0986,77.11,73,95,15.19,overcast clouds
670,Xique-Xique,BR,2021-12-04 18:13:46,-10.8218,-42.7263,80.01,59,100,9.93,overcast clouds
671,Smithers,CA,2021-12-04 18:13:46,54.7804,-127.1743,23.32,93,90,3.44,snow
672,Kalmunai,LK,2021-12-04 18:09:17,7.4167,81.8167,78.85,83,13,2.77,few clouds
673,La Ronge,CA,2021-12-04 18:13:47,55.1001,-105.2842,-0.51,88,87,3.31,overcast clouds
674,Binga,ZW,2021-12-04 18:13:47,-17.6203,27.3414,84.7,36,5,4.9,clear sky
675,Narsaq,GL,2021-12-04 18:13:48,60.9167,-46.05,41.22,73,100,12.48,light rain
676,Bako,ET,2021-12-04 18:13:48,5.7833,36.5667,73.45,44,76,2.55,broken clouds
677,Guane,CU,2021-12-04 18:13:49,22.2025,-84.0875,82.54,49,8,5.5,clear sky
678,Pamyat Parizhskoy Kommuny,RU,2021-12-04 18:13:49,56.1048,44.4952,28.35,80,98,12.86,overcast clouds
679,Morrinhos,BR,2021-12-04 18:13:50,-17.7311,-49.0994,82.62,55,44,4.45,scattered clouds
680,Linden,GY,2021-12-04 18:13:50,6.0,-58.3,89.74,50,88,4.76,overcast clouds
681,Manokwari,ID,2021-12-04 18:13:50,-0.8667,134.0833,78.85,85,100,3.76,overcast clouds
682,Puerto Madryn,AR,2021-12-04 18:13:51,-42.7692,-65.0385,80.91,23,0,18.99,clear sky
683,Yelizovo,RU,2021-12-04 18:13:51,53.1873,158.3805,30.11,100,74,4.0,broken clouds
684,Ficarazzi,IT,2021-12-04 18:13:52,38.0897,13.4681,56.05,73,9,5.01,clear sky
685,Elat,IL,2021-12-04 18:13:52,29.5581,34.9482,69.53,34,100,2.98,overcast clouds
